community,tag_kind,tag,observed,community_size,tag_total,expected,fold_enrichment,p_value,rank_in_community_kind
13,mechanic,Cooperative Game,7,168,414,27.8208,0.25161030595813205,0.9999999367152114,88.0
13,mechanic,Area Majority / Influence,6,168,426,28.6272,0.20959087860496312,0.9999999954317697,89.0
14,category,Abstract Strategy,4,9,125,0.45,8.88888888888889,0.0006174459046684392,1.0
14,category,Puzzle,2,9,151,0.5436,3.679175864606328,0.09866875412391883,2.0
14,category,Territory Building,2,9,166,0.5976,3.3467202141900936,0.11599361050046243,3.0
14,category,Animals,2,9,217,0.7812,2.5601638504864312,0.18030769525962229,4.0
14,category,Fantasy,2,9,546,1.9656,1.0175010175010175,0.6178004091031742,5.0
14,mechanic,Layering,3,9,58,0.2088,14.367816091954023,0.0009018901053592868,1.0
14,mechanic,Pattern Building,4,9,145,0.522,7.662835249042145,0.0010887544678667023,2.0
14,mechanic,Tile Placement,5,9,369,1.3284,3.7639265281541703,0.005150753222161931,3.0
14,mechanic,Chaining,2,9,37,0.1332,15.015015015015013,0.007188637058430004,4.0
14,mechanic,End Game Bonuses,4,9,312,1.1232,3.561253561253561,0.017958079951820506,5.0
14,mechanic,Grid Coverage,2,9,69,0.2484,8.051529790660226,0.023847049624916652,6.0
14,mechanic,Square Grid,2,9,131,0.4716,4.2408821034775235,0.07703312752214488,7.0
14,mechanic,Variable Set-up,3,9,339,1.2204,2.458210422812193,0.11115605051065672,8.0
14,mechanic,Open Drafting,4,9,546,1.9656,2.035002035002035,0.11151093037066524,9.0
14,mechanic,Set Collection,4,9,550,1.98,2.0202020202020203,0.11397512665971288,10.0
14,mechanic,Modular Board,2,9,381,1.3716,1.458151064450277,0.40896550810913723,11.0
14,mechanic,Area Majority / Influence,2,9,426,1.5336,1.3041210224308815,0.4700283660902653,12.0
14,mechanic,Variable Player Powers,2,9,711,2.5596,0.781372089388967,0.7752859943561126,13.0
14,mechanic,Hand Management,2,9,895,3.222,0.6207324643078833,0.8889214598149539,14.0
15,category,Civilization,3,8,128,0.4096,7.32421875,0.006075289415831991,1.0
15,category,Ancient,3,8,151,0.4832,6.208609271523178,0.009659915400108262,2.0
15,category,Space Exploration,2,8,86,0.2752,7.267441860465116,0.02862039633654668,3.0
15,category,Medieval,2,8,200,0.64,3.125,0.12951935736228049,4.0
15,category,Science Fiction,2,8,309,0.9888,2.0226537216828477,0.25921560450605974,5.0
15,category,Card Game,3,8,726,2.3232,1.2913223140495869,0.4238036047448084,6.0
15,mechanic,Delayed Purchase,2,8,45,0.144,13.88888888888889,0.008281868906587416,1.0
15,mechanic,"Deck, Bag, and Pool Building",3,8,244,0.7808,3.8422131147540983,0.03549960850082141,2.0
15,mechanic,Modular Board,3,8,381,1.2192,2.4606299212598426,0.10895454462653138,3.0
15,mechanic,Hand Management,5,8,895,2.864,1.7458100558659218,0.11521012642085769,4.0
15,mechanic,Open Drafting,3,8,546,1.7472,1.717032967032967,0.2446750645752097,5.0
15,mechanic,Set Collection,3,8,550,1.76,1.7045454545454546,0.24842743963944758,6.0
15,mechanic,Area Majority / Influence,2,8,426,1.3632,1.4671361502347418,0.40708519006713706,7.0
15,mechanic,Dice Rolling,2,8,722,2.3104,0.8656509695290858,0.7223422358858473,8.0
16,category,Fighting,18,20,353,2.824,6.373937677053824,4.9222094260194365e-14,1.0
16,category,Card Game,19,20,726,5.808,3.2713498622589534,7.717348662339017e-10,2.0
16,category,Fantasy,17,20,546,4.368,3.8919413919413914,2.792693090054133e-09,3.0
16,category,Movies / TV / Radio theme,8,20,92,0.736,10.869565217391305,2.1751514711871432e-07,4.0
16,category,Novel-based,8,20,100,0.8,10.0,4.197931168314935e-07,5.0
16,category,Mythology,6,20,87,0.696,8.620689655172415,3.9137867204750496e-05,6.0
16,category,Comic Book / Strip,4,20,37,0.296,13.513513513513514,0.000166267343380417,7.0
16,category,Horror,2,20,125,1.0,2.0,0.26408273340508254,8.0
16,category,Miniatures,2,20,167,1.336,1.497005988023952,0.39030645430474226,9.0
16,category,Animals,2,20,217,1.736,1.1520737327188941,0.5289204677662573,10.0
16,mechanic,Card Play Conflict Resolution,19,20,89,0.712,26.685393258426966,7.896557645468747e-28,1.0
16,mechanic,Line of Sight,18,20,68,0.544,33.088235294117645,1.0892252656681036e-27,2.0
16,mechanic,Point to Point Movement,18,20,168,1.344,13.392857142857142,5.455203185417225e-20,3.0
16,mechanic,Action Points,18,20,266,2.128,8.458646616541353,2.8086412304198263e-16,4.0
16,mechanic,Variable Player Powers,19,20,711,5.688,3.340365682137834,5.204822138225737e-10,5.0
16,mechanic,Hand Management,19,20,895,7.16,2.653631284916201,3.92259409392032e-08,6.0
16,mechanic,Team-Based Game,10,20,200,1.6,6.25,7.837984077288403e-07,7.0
16,mechanic,Take That,7,20,238,1.904,3.6764705882352944,0.0017016798262122184,8.0
16,mechanic,Multi-Use Cards,3,20,113,0.904,3.3185840707964602,0.05852435771716291,9.0
16,mechanic,Movement Points,2,20,82,0.656,3.048780487804878,0.13812539479870675,10.0
16,mechanic,Campaign / Battle Card Driven,2,20,99,0.792,2.525252525252525,0.18638542580545986,11.0
16,mechanic,Player Elimination,2,20,126,1.008,1.9841269841269842,0.2671136941406464,12.0
16,mechanic,"Deck, Bag, and Pool Building",2,20,244,1.952,1.0245901639344261,0.5954025074298819,13.0
16,mechanic,Solo / Solitaire Game,4,20,565,4.52,0.8849557522123894,0.6948118310175144,14.0
16,mechanic,Cooperative Game,2,20,414,3.312,0.6038647342995169,0.868061497300871,15.0
16,mechanic,Open Drafting,2,20,546,4.368,0.45787545787545786,0.9529234931666745,16.0
17,category,Number,11,39,38,0.5928,18.55600539811066,2.606360248390155e-12,1.0
17,category,Dice,15,39,221,3.4476,4.35085276714236,3.638988721213083e-07,2.0
17,category,Arabian,2,39,16,0.2496,8.012820512820513,0.024795116773799836,3.0
17,category,Pirates,2,39,36,0.5616,3.561253561253561,0.10724009802317357,4.0
17,category,Medieval,5,39,200,3.12,1.6025641025641024,0.19729996965586916,5.0
17,category,City Building,5,39,200,3.12,1.6025641025641024,0.19729996965586916,6.0
17,category,Puzzle,4,39,151,2.3556,1.6980811682798438,0.20658527712933417,7.0
17,category,Transportation,2,39,73,1.1388,1.7562346329469616,0.31619578188451114,8.0
17,category,Real-time,2,39,84,1.3104,1.5262515262515262,0.37950105738168166,9.0
17,category,Card Game,12,39,726,11.3256,1.0595465140919686,0.4656778680510032,10.0
17,category,Nautical,2,39,108,1.6848,1.1870845204178537,0.5083611669117041,11.0
17,category,Abstract Strategy,2,39,125,1.95,1.0256410256410258,0.5890676101616077,12.0
17,category,Territory Building,2,39,166,2.5896,0.7723200494284832,0.743523940867979,13.0
17,category,Animals,2,39,217,3.3852,0.5908070424199456,0.8656636082718611,14.0
17,category,Economic,2,39,380,5.928,0.33738191632928477,0.9875960254754124,15.0
17,category,Fantasy,3,39,546,8.5176,0.3522118906734291,0.9955514502258989,16.0
17,mechanic,Paper-and-Pencil,13,39,87,1.3572,9.578544061302683,1.7259765620851517e-10,1.0
17,mechanic,Bingo,4,39,36,0.5616,7.122507122507122,0.0020815675197317094,2.0
17,mechanic,Re-rolling and Locking,4,39,38,0.5928,6.747638326585695,0.0025505738786551504,3.0
17,mechanic,Pattern Building,6,39,145,2.262,2.6525198938992043,0.02286478340072256,4.0
17,mechanic,Dice Rolling,17,39,722,11.2632,1.5093401519994318,0.03441779495901339,5.0
17,mechanic,Turn Order: Time Track,2,39,20,0.312,6.410256410256411,0.0377538987945623,6.0
17,mechanic,Move Through Deck,2,39,35,0.546,3.663003663003663,0.10225834292947263,7.0
17,mechanic,Connections,2,39,51,0.7956,2.513826043237808,0.1882002043461562,8.0
17,mechanic,Race,4,39,148,2.3088,1.7325017325017324,0.1967751438750433,9.0
17,mechanic,Real-Time,2,39,54,0.8424,2.3741690408357075,0.20535217156337113,10.0
17,mechanic,Rondel,2,39,56,0.8736,2.2893772893772892,0.21688942542728998,11.0
17,mechanic,Memory,2,39,69,1.0764,1.858045336306206,0.2928301145860896,12.0
17,mechanic,Grid Coverage,2,39,69,1.0764,1.858045336306206,0.2928301145860896,13.0
17,mechanic,Communication Limits,2,39,76,1.1856,1.6869095816464237,0.3336283764351589,14.0
17,mechanic,Set Collection,10,39,550,8.58,1.1655011655011656,0.34874702815137104,15.0
17,mechanic,Tags,2,39,85,1.326,1.5082956259426847,0.3851558385282906,16.0
17,mechanic,Turn Order: Progressive,2,39,90,1.404,1.4245014245014247,0.41311010716747887,17.0
17,mechanic,Cooperative Game,7,39,414,6.4584,1.0838597795119533,0.47375796183742835,18.0
17,mechanic,Pick-up and Deliver,2,39,109,1.7004,1.1761938367442955,0.5133713787018407,19.0
17,mechanic,Solo / Solitaire Game,9,39,565,8.814,1.0211027910142954,0.5344782860338102,20.0
17,mechanic,Contracts,3,39,183,2.8548,1.0508617065994115,0.5526431215794465,21.0
17,mechanic,Square Grid,2,39,131,2.0436,0.9786651008025053,0.6152190946070992,22.0
17,mechanic,Variable Set-up,5,39,339,5.2884,0.9454655472354587,0.6257440446692591,23.0
17,mechanic,Events,2,39,140,2.184,0.9157509157509157,0.652128483585132,24.0
17,mechanic,Simultaneous Action Selection,3,39,216,3.3696,0.8903133903133903,0.6684960594846804,25.0
17,mechanic,Tile Placement,5,39,369,5.7564,0.8685984295740393,0.703321507304894,26.0
17,mechanic,Network and Route Building,2,39,161,2.5116,0.7963051441312311,0.7276463215572073,27.0
17,mechanic,Push Your Luck,2,39,162,2.5272,0.7913896802785692,0.730884418266588,28.0
17,mechanic,Income,2,39,171,2.6676,0.7497375918428549,0.7586320664457029,29.0
17,mechanic,Open Drafting,7,39,546,8.5176,0.821827744904668,0.7804787835661169,30.0
17,mechanic,Hexagon Grid,2,39,210,3.276,0.6105006105006106,0.8526988935152233,31.0
17,mechanic,Worker Placement,3,39,311,4.8516,0.6183527083848627,0.8810746145307706,32.0
17,mechanic,"Deck, Bag, and Pool Building",2,39,244,3.8064,0.5254308532997057,0.9066801519710639,33.0
17,mechanic,Action Points,2,39,266,4.1496,0.48197416618469247,0.9313263303201943,34.0
17,mechanic,Modular Board,3,39,381,5.9436,0.5047445992327882,0.9506533859816477,35.0
17,mechanic,End Game Bonuses,2,39,312,4.8672,0.41091387245233396,0.9647573241417231,36.0
17,mechanic,Hand Management,8,39,895,13.962,0.5729838132072769,0.9881528783557049,37.0
17,mechanic,Variable Player Powers,2,39,711,11.0916,0.18031663601283854,0.9999678939574703,38.0
18,category,Movies / TV / Radio theme,2,7,92,0.2576,7.763975155279503,0.024937198670389828,1.0
18,category,Economic,2,7,380,1.064,1.8796992481203008,0.2889612656590434,2.0
18,mechanic,Push Your Luck,4,7,162,0.4536,8.818342151675484,0.0005100730722331272,1.0
18,mechanic,Connections,2,7,51,0.1428,14.005602240896357,0.008026898941677301,2.0
18,mechanic,End Game Bonuses,2,7,312,0.8736,2.2893772893772892,0.2139340589152492,3.0
18,mechanic,Modular Board,2,7,381,1.0668,1.8747656542932134,0.29008252964004927,4.0
18,mechanic,Variable Player Powers,3,7,711,1.9908,1.5069318866787222,0.3177092911335455,5.0
18,mechanic,Cooperative Game,2,7,414,1.1592,1.725327812284334,0.3271996258047679,6.0
18,mechanic,Dice Rolling,3,7,722,2.0216,1.4839730906212902,0.3275495070589949,7.0
18,mechanic,Set Collection,2,7,550,1.54,1.2987012987012987,0.4777078894196705,8.0
18,mechanic,Hand Management,3,7,895,2.506,1.197126895450918,0.4861154487926939,9.0
19,category,Card Game,112,231,726,67.0824,1.6695884464479505,4.2652394954926724e-11,1.0
19,category,Animals,46,231,217,20.0508,2.2941728010852436,1.3822932237328167e-08,2.0
19,category,Party Game,32,231,144,13.3056,2.405002405002405,1.0228973969666137e-06,3.0
19,category,Environmental,17,231,72,6.6528,2.5553150553150554,0.00019033720490050228,4.0
19,category,Puzzle,25,231,151,13.9524,1.7918064275680168,0.002250458729400496,5.0
19,category,Deduction,27,231,171,15.8004,1.7088174982911826,0.003064829657850406,6.0
19,category,Music,4,231,10,0.924,4.329004329004329,0.00953495848386855,7.0
19,category,Memory,4,231,12,1.1088,3.6075036075036073,0.0193850960422683,8.0
19,category,Sports,6,231,33,3.0492,1.9677292404565132,0.07765815798602661,9.0
19,category,Racing,6,231,37,3.4188,1.755001755001755,0.12025980754567522,10.0
19,category,Comic Book / Strip,6,231,37,3.4188,1.755001755001755,0.12025980754567522,11.0
19,category,Murder / Mystery,7,231,49,4.5276,1.5460729746444033,0.160975357429381,12.0
19,category,Action / Dexterity,7,231,51,4.7124,1.4854426619132501,0.1862832138873839,13.0
19,category,Math,2,231,9,0.8316,2.405002405002405,0.19905748548392363,14.0
19,category,Trivia,3,231,17,1.5708,1.9098548510313216,0.20293087305855728,15.0
19,category,Word Game,4,231,28,2.5872,1.546072974644403,0.2559225045588377,16.0
19,category,Educational,5,231,38,3.5112,1.4240145819093186,0.2710324278501076,17.0
19,category,Humor,8,231,67,6.1908,1.2922400982102473,0.2750528626645295,18.0
19,category,Mythology,10,231,87,8.0388,1.2439667612081404,0.2797079202021533,19.0
19,category,Travel,5,231,39,3.6036,1.3875013875013875,0.28954531799654637,20.0
19,category,Nautical,12,231,108,9.9792,1.2025012025012025,0.2920751657892277,21.0
19,category,Children's Game,5,231,45,4.158,1.2025012025012023,0.4034990162957832,22.0
19,category,Pirates,4,231,36,3.3264,1.2025012025012025,0.4292907571263359,23.0
19,category,Video Game Theme,6,231,58,5.3592,1.1195700850873265,0.45033660907754586,24.0
19,category,Number,4,231,38,3.5112,1.139211665527455,0.471819809085932,25.0
19,category,Movies / TV / Radio theme,9,231,92,8.5008,1.0587238848108413,0.48142355253440344,26.0
19,category,City Building,19,231,200,18.48,1.028138528138528,0.48629915260123074,27.0
19,category,Fantasy,51,231,546,50.4504,1.0108938680367252,0.491576372430238,28.0
19,category,Novel-based,9,231,100,9.24,0.974025974025974,0.5864260809083511,29.0
19,category,Bluffing,12,231,135,12.474,0.962000962000962,0.60367653480904,30.0
19,category,American West,3,231,36,3.3264,0.9018759018759018,0.6604910991878143,31.0
19,category,Aviation / Flight,2,231,24,2.2176,0.9018759018759018,0.665279921646374,32.0
19,category,Prehistoric,2,231,31,2.8644,0.6982265046781176,0.7960573554049568,33.0
19,category,Spies / Secret Agents,3,231,45,4.158,0.7215007215007214,0.8007076655729123,34.0
19,category,Real-time,6,231,84,7.7616,0.7730364873222016,0.8038520987352503,35.0
19,category,Space Exploration,6,231,86,7.9464,0.7550588945937784,0.8217380563483414,36.0
19,category,Dice,17,231,221,20.4204,0.8325008325008325,0.8294703858020137,37.0
19,category,Print & Play,3,231,51,4.7124,0.6366182836771073,0.8644551002680595,38.0
19,category,Trains,4,231,68,6.2832,0.6366182836771073,0.8876562162166958,39.0
19,category,Abstract Strategy,8,231,125,11.55,0.6926406926406926,0.9059648186131393,40.0
19,category,Territory Building,11,231,166,15.3384,0.7171543316121629,0.9154348242236315,41.0
19,category,Farming,4,231,80,7.392,0.5411255411255411,0.9476554634433463,42.0
19,category,Science Fiction,21,231,309,28.5516,0.7355104442483084,0.958780773074617,43.0
19,category,Transportation,3,231,73,6.7452,0.4447607187333215,0.9715607112751505,44.0
19,category,Adventure,15,231,253,23.3772,0.6416508392792978,0.9834039396627697,45.0
19,category,Civilization,5,231,128,11.8272,0.422754329004329,0.9944079739476671,46.0
19,category,Exploration,12,231,246,22.7304,0.5279273571956499,0.9974379773161354,47.0
19,category,Horror,3,231,125,11.55,0.2597402597402597,0.9995912705048394,48.0
19,category,Medieval,7,231,200,18.48,0.3787878787878788,0.9996760478810548,49.0
19,category,Fighting,17,231,353,32.6172,0.5211974050500963,0.9997029460440843,50.0
19,category,Industry / Manufacturing,2,231,115,10.626,0.18821757952192736,0.999854516458616,51.0
19,category,Ancient,3,231,151,13.9524,0.21501677130816202,0.9999589761060846,52.0
19,category,Miniatures,3,231,167,15.4308,0.19441636208103275,0.9999904464782026,53.0
19,category,Wargame,4,231,214,19.7736,0.20228992191609016,0.9999990684963586,54.0
19,category,Economic,12,231,380,35.112,0.3417634996582365,0.9999998221862456,55.0
19,mechanic,Deduction,27,231,80,7.392,3.6525974025974026,5.161446556163807e-10,1.0
19,mechanic,Trick-taking,16,231,41,3.7884,4.223418857565199,2.1423029260930485e-07,2.0
19,mechanic,Communication Limits,20,231,76,7.0224,2.8480291638186372,8.962636807799955e-06,3.0
19,mechanic,Closed Drafting,16,231,76,7.0224,2.27842333105491,0.001152151543368128,4.0
19,mechanic,Race,25,231,148,13.6752,1.8281268281268281,0.001682010084784441,5.0
19,mechanic,Track Movement,18,231,97,8.9628,2.0083009773731426,0.0026442849534371446,6.0
19,mechanic,Ordering,5,231,14,1.2936,3.8651824366110077,0.006434839144067715,7.0
19,mechanic,Relative Movement,3,231,5,0.462,6.4935064935064934,0.006767143886622161,8.0
19,mechanic,Bingo,8,231,36,3.3264,2.405002405002405,0.014538021166840236,9.0
19,mechanic,Chaining,8,231,37,3.4188,2.3400023400023398,0.017113671189342403,10.0
19,mechanic,Ladder Climbing,4,231,12,1.1088,3.6075036075036073,0.0193850960422683,11.0
19,mechanic,Sudden Death Ending,9,231,46,4.2504,2.1174477696216827,0.02212052348258431,12.0
19,mechanic,Tug of War,6,231,25,2.31,2.5974025974025974,0.02302230128123607,13.0
19,mechanic,Open Drafting,63,231,546,50.4504,1.2487512487512487,0.023867075494592695,14.0
19,mechanic,Paper-and-Pencil,14,231,87,8.0388,1.7415534656913967,0.02604581961467847,15.0
19,mechanic,Multi-Use Cards,17,231,113,10.4412,1.6281653449795042,0.027634674754433357,16.0
19,mechanic,Constrained Bidding,5,231,20,1.848,2.7056277056277054,0.031509922470416014,17.0
19,mechanic,Simultaneous Action Selection,28,231,216,19.9584,1.402918069584736,0.03611439170991288,18.0
19,mechanic,End Game Bonuses,38,231,312,28.8288,1.318126318126318,0.03835019151141096,19.0
19,mechanic,Pattern Building,20,231,145,13.398,1.4927601134497686,0.04104996573502558,20.0
19,mechanic,Targeted Clues,4,231,15,1.386,2.886002886002886,0.04290464648987918,21.0
19,mechanic,Player Judge,2,231,4,0.3696,5.411255411255412,0.045001898768487265,22.0
19,mechanic,Tags,13,231,85,7.854,1.6552075375604787,0.04528537093467552,23.0
19,mechanic,Memory,11,231,69,6.3756,1.7253278122843339,0.048670647353643195,24.0
19,mechanic,Grid Coverage,11,231,69,6.3756,1.7253278122843339,0.048670647353643195,25.0
19,mechanic,Line Drawing,5,231,25,2.31,2.1645021645021645,0.07412933207049614,26.0
19,mechanic,Set Collection,60,231,550,50.82,1.1806375442739079,0.07568799076510882,27.0
19,mechanic,Once-Per-Game Abilities,8,231,49,4.5276,1.7669405424507467,0.07679219128383033,28.0
19,mechanic,Layering,9,231,58,5.3592,1.6793551276309895,0.08143566215342109,29.0
19,mechanic,Melding and Splaying,5,231,27,2.4948,2.0041686708353375,0.09706042987282879,30.0
19,mechanic,Real-Time,8,231,54,4.9896,1.6033349366682699,0.11960538747002207,31.0
19,mechanic,Predictive Bid,3,231,14,1.2936,2.3191094619666046,0.13260872979176097,32.0
19,mechanic,Programmed Movement,3,231,15,1.386,2.1645021645021645,0.15503475061723146,33.0
19,mechanic,Push Your Luck,19,231,162,14.9688,1.2693068248623804,0.16039139402995212,34.0
19,mechanic,Multiple Maps,4,231,24,2.2176,1.8037518037518037,0.17539780100886268,35.0
19,mechanic,Score-and-Reset Game,7,231,51,4.7124,1.4854426619132501,0.1862832138873839,36.0
19,mechanic,Connections,7,231,51,4.7124,1.4854426619132501,0.1862832138873839,37.0
19,mechanic,Map Addition,8,231,61,5.6364,1.4193456816407637,0.1965692902234454,38.0
19,mechanic,Pattern Recognition,4,231,26,2.4024,1.665001665001665,0.21459621314067528,39.0
19,mechanic,Finale Ending,2,231,10,0.924,2.1645021645021645,0.2344833302454478,40.0
19,mechanic,Contracts,20,231,183,16.9092,1.1827880680339697,0.24094420992402235,41.0
19,mechanic,Scenario / Mission / Campaign Game,24,231,226,20.8824,1.1492931846914147,0.2589718591062625,42.0
19,mechanic,Cooperative Game,42,231,414,38.2536,1.0979358805445762,0.2696776454043335,43.0
19,mechanic,Re-rolling and Locking,5,231,38,3.5112,1.4240145819093186,0.2710324278501076,44.0
19,mechanic,Betting and Bluffing,6,231,49,4.5276,1.32520540683806,0.29661684342865674,45.0
19,mechanic,Action Drafting,6,231,49,4.5276,1.32520540683806,0.29661684342865674,46.0
19,mechanic,Neighbor Scope,2,231,13,1.2012,1.665001665001665,0.3412840427254587,47.0
19,mechanic,Hidden Movement,3,231,23,2.1252,1.411631846414455,0.3586878076546197,48.0
19,mechanic,Die Icon Resolution,7,231,63,5.8212,1.2025012025012025,0.36285929349307283,49.0
19,mechanic,Selection Order Bid,2,231,14,1.2936,1.546072974644403,0.37606326154774156,50.0
19,mechanic,Auction: Once Around,2,231,14,1.2936,1.546072974644403,0.37606326154774156,51.0
19,mechanic,"Deck, Bag, and Pool Building",24,231,244,22.5456,1.0645092612305727,0.4027624342822393,52.0
19,mechanic,Acting,2,231,15,1.386,1.443001443001443,0.4100676478447432,53.0
19,mechanic,Three Dimensional Movement,2,231,15,1.386,1.443001443001443,0.4100676478447432,54.0
19,mechanic,Rondel,6,231,56,5.1744,1.1595547309833023,0.416158537265935,55.0
19,mechanic,Hidden Roles,6,231,57,5.2668,1.1392116655274551,0.4332887008828077,56.0
19,mechanic,Card Play Conflict Resolution,9,231,89,8.2236,1.0944112067707574,0.44040930766084047,57.0
19,mechanic,Elapsed Real Time Ending,2,231,16,1.4784,1.352813852813853,0.4431434866573483,58.0
19,mechanic,Force Commitment,2,231,17,1.5708,1.2732365673542145,0.47517183513718714,59.0
19,mechanic,Auction: Sealed Bid,2,231,17,1.5708,1.2732365673542145,0.47517183513718714,60.0
19,mechanic,Variable Set-up,32,231,339,31.3236,1.0215939419479243,0.47783249590981336,61.0
19,mechanic,Action / Event,2,231,18,1.6632,1.2025012025012025,0.5060634545756302,62.0
19,mechanic,Command Cards,2,231,18,1.6632,1.2025012025012025,0.5060634545756302,63.0
19,mechanic,Kill Steal,2,231,18,1.6632,1.2025012025012025,0.5060634545756302,64.0
19,mechanic,Auction: Turn Order Until Pass,2,231,19,1.7556,1.139211665527455,0.5357543759082042,65.0
19,mechanic,Slide / Push,2,231,20,1.848,1.0822510822510822,0.5642020256457236,66.0
19,mechanic,Deck Construction,4,231,43,3.9732,1.0067451927917044,0.5721722053068579,67.0
19,mechanic,Delayed Purchase,4,231,45,4.158,0.962000962000962,0.6092362526370745,68.0
19,mechanic,Tile Placement,33,231,369,34.0956,0.9678668215253582,0.6154446083291991,69.0
19,mechanic,Roles with Asymmetric Information,2,231,22,2.0328,0.9838646202282566,0.6172843596547375,70.0
19,mechanic,Interrupts,2,231,22,2.0328,0.9838646202282566,0.6172843596547375,71.0
19,mechanic,Turn Order: Auction,2,231,22,2.0328,0.9838646202282566,0.6172843596547375,72.0
19,mechanic,Map Reduction,2,231,22,2.0328,0.9838646202282566,0.6172843596547375,73.0
19,mechanic,Resource to Move,3,231,36,3.3264,0.9018759018759018,0.6604910991878143,74.0
19,mechanic,Automatic Resource Growth,2,231,24,2.2176,0.9018759018759018,0.665279921646374,75.0
19,mechanic,Bias,2,231,25,2.31,0.8658008658008658,0.6874080521516133,76.0
19,mechanic,Legacy Game,2,231,26,2.4024,0.8325008325008325,0.7083254684457072,77.0
19,mechanic,Take That,20,231,238,21.9912,0.909454690967296,0.7152427630149536,78.0
19,mechanic,Events,11,231,140,12.936,0.8503401360544218,0.762541371229269,79.0
19,mechanic,Team-Based Game,16,231,200,18.48,0.8658008658008658,0.7722070834255059,80.0
19,mechanic,Increase Value of Unchosen Resources,3,231,43,3.9732,0.7550588945937784,0.7745114679095074,81.0
19,mechanic,Traitor Game,3,231,43,3.9732,0.7550588945937784,0.7745114679095074,82.0
19,mechanic,Hidden Victory Points,3,231,44,4.0656,0.7378984651711925,0.7879429047105233,83.0
19,mechanic,Turn Order: Claim Action,5,231,72,6.6528,0.7515632515632515,0.8103319620938545,84.0
19,mechanic,Tech Trees / Tech Tracks,7,231,99,9.1476,0.7652280379553106,0.8248290783849013,85.0
19,mechanic,Market,6,231,87,8.0388,0.7463800567248843,0.8301880635198253,86.0
19,mechanic,Turn Order: Progressive,6,231,90,8.316,0.7215007215007214,0.853639788469637,87.0
19,mechanic,Voting,4,231,65,6.006,0.666000666000666,0.8654313489471144,88.0
19,mechanic,Victory Points as a Resource,5,231,79,7.2996,0.6849690393994191,0.8692496971985976,89.0
19,mechanic,Square Grid,9,231,131,12.1044,0.7435312778824229,0.8708229825998746,90.0
19,mechanic,Worker Placement with Dice Workers,3,231,53,4.8972,0.6125949522175937,0.8813375401266392,91.0
19,mechanic,Negotiation,2,231,39,3.6036,0.555000555000555,0.8885952987430176,92.0
19,mechanic,Solo / Solitaire Game,45,231,565,52.206,0.861969888518561,0.8999038604556128,93.0
19,mechanic,Action Queue,5,231,85,7.854,0.6366182836771072,0.9067485370166338,94.0
19,mechanic,Roll / Spin and Move,2,231,43,3.9732,0.5033725963958522,0.9186208138487894,95.0
19,mechanic,Ownership,3,231,60,5.544,0.5411255411255411,0.926656780585633,96.0
19,mechanic,Hand Management,73,231,895,82.698,0.8827299330092627,0.9300686932149957,97.0
19,mechanic,Variable Phase Order,4,231,81,7.4844,0.5344449788894233,0.9510161127298521,98.0
19,mechanic,Movement Points,4,231,82,7.5768,0.5279273571956499,0.9541785235698776,99.0
19,mechanic,Line of Sight,3,231,68,6.2832,0.4774637127578304,0.9587557479209516,100.0
19,mechanic,Action Retrieval,2,231,55,5.082,0.39354584809130266,0.969385969879993,101.0
19,mechanic,Storytelling,5,231,104,9.6096,0.5203130203130203,0.9710160946991915,102.0
19,mechanic,"Worker Placement, Different Worker Types",3,231,73,6.7452,0.4447607187333215,0.9715607112751505,103.0
19,mechanic,Turn Order: Stat-Based,2,231,56,5.1744,0.38651824366110077,0.9718382796250868,104.0
19,mechanic,Narrative Choice / Paragraph,2,231,58,5.3592,0.37319002836244214,0.9761886612182917,105.0
19,mechanic,Secret Unit Deployment,2,231,58,5.3592,0.37319002836244214,0.9761886612182917,106.0
19,mechanic,Hexagon Grid,12,231,210,19.404,0.6184291898577613,0.9808085055570603,107.0
19,mechanic,Player Elimination,6,231,126,11.6424,0.5153576582148011,0.9815495900283115,108.0
19,mechanic,Area Majority / Influence,27,231,426,39.3624,0.6859337845253338,0.9929268364042211,109.0
19,mechanic,Grid Movement,15,231,270,24.948,0.6012506012506013,0.9930072601699572,110.0
19,mechanic,Role Playing,4,231,112,10.3488,0.38651824366110077,0.9946753294780731,111.0
19,mechanic,Point to Point Movement,7,231,168,15.5232,0.45093795093795097,0.996825448260967,112.0
19,mechanic,Income,7,231,171,15.8004,0.4430267588162325,0.9974136412999507,113.0
19,mechanic,Network and Route Building,6,231,161,14.8764,0.4033233846898443,0.9983151211442571,114.0
19,mechanic,Auction / Bidding,5,231,155,14.322,0.3491132523390588,0.9992589751349766,115.0
19,mechanic,Modular Board,20,231,381,35.2044,0.5681108043312768,0.9993318378485325,116.0
19,mechanic,Campaign / Battle Card Driven,2,231,99,9.1476,0.21863658227294588,0.9993613084719869,117.0
19,mechanic,Simulation,5,231,160,14.784,0.3382034632034632,0.9994985415630847,118.0
19,mechanic,Worker Placement,13,231,311,28.7364,0.45238791219498614,0.9998976831654797,119.0
19,mechanic,Area Movement,6,231,203,18.7572,0.31987716716780756,0.9999321970607514,120.0
19,mechanic,Variable Player Powers,39,231,711,65.6964,0.5936398341461633,0.9999934115339336,121.0
19,mechanic,Action Points,6,231,266,24.5784,0.24411678547016893,0.9999996694921202,122.0
19,mechanic,Dice Rolling,29,231,722,66.7128,0.43469918816179204,0.9999999998054302,123.0
